271,1607,1674,31000,2000000000,,
272,1650,1622,6245,2000000000,,
273,1622,1650,24376,2000000000,,
274,1651,1646,201881,2000000000,,
275,1646,1651,12709,2000000000,,
276,1618,1639,4031,2000000000,,
277,1639,1618,17320,2000000000,,
278,1664,1586,37363,2000000000,,
279,1586,1664,239246,2000000000,,
280,1610,1631,98636,2000000000,,
281,1631,1610,65400,2000000000,,
282,1662,1587,10240,2000000000,,
283,1587,1662,43693,2000000000,,
284,1600,1663,13061,2000000000,,
285,1663,1600,11142,2000000000,,
286,1670,1652,32103,2000000000,,
287,1652,1670,48445,2000000000,,
288,1619,1644,197606,2000000000,,
289,1644,1619,13880,2000000000,,
290,1599,1596,32764,2000000000,,
291,1596,1599,22682,2000000000,,
292,1668,1598,75885,2000000000,,
293,1598,1668,231936,2000000000,,
294,1658,1647,10581,2000000000,,
295,1647,1658,108600,2000000000,,
296,1620,1588,61908,2000000000,,
297,1588,1620,186363,2000000000,,
298,1589,1660,809287,2000000000,,
299,1660,1589,190687,2000000000,,
300,1602,1657,234729,3000000000,,
301,1657,1602,26760,3000000000,,
302,1643,1680,10318,3000000000,,
303,1680,1643,8794,3000000000,,
304,1642,1594,58500,3000000000,,
305,1594,1642,192039,3000000000,,
306,1633,1679,65281,3000000000,,
307,1679,1633,49063,3000000000,,
308,1593,1641,708000,3000000000,,
309,1641,1593,230437,3000000000,,
310,1672,1624,8863,3000000000,,
311,1624,1672,207768,3000000000,,
312,1585,1681,58798,3000000000,,
313,1681,1585,3736,3000000000,,
314,1648,1595,10363,3000000000,,
315,1595,1648,301758,3000000000,,
316,1640,1625,11123,3000000000,,
317,1625,1640,307162,3000000000,,
318,1606,1645,10777,3000000000,,
319,1645,1606,12158,3000000000,,
320,1678,1627,7636,3000000000,,
321,1627,1678,155062,3000000000,,
322,1630,1591,78500,3000000000,,
323,1591,1630,175281,3000000000,,
324,1675,1626,31363,3000000000,,
325,1626,1675,74654,3000000000,,
326,1666,1615,40909,3000000000,,
327,1615,1666,88872,3000000000,,
328,1667,1592,9200,3000000000,,
329,1592,1667,512124,3000000000,,
330,1584,1653,534286,3000000000,,
331,1653,1584,10154,3000000000,,
332,1669,1609,56090,3000000000,,
333,1609,1669,113893,3000000000,,
334,1676,1612,8509,3000000000,,
335,1612,1676,158318,3000000000,,
336,1608,1603,20036,3000000000,,
337,1603,1608,186864,3000000000,,
338,1601,1649,126576,3000000000,,
339,1649,1601,50972,3000000000,,
340,1611,1605,513257,3000000000,,
341,1605,1611,714655,3000000000,,
342,1623,1682,17693,3000000000,,
343,1682,1623,3844,3000000000,,
344,1621,1671,16593,3000000000,,
345,1671,1621,190312,3000000000,,
346,1677,1613,17400,3000000000,,
347,1613,1677,15636,3000000000,,
348,1635,1590,90327,3000000000,,
349,1590,1635,195836,3000000000,,
350,1654,1637,9214,3000000000,,
351,1637,1654,151968,3000000000,,
352,1655,1604,134250,3000000000,,
353,1604,1655,26429,3000000000,,
354,1638,1673,99630,3000000000,,
355,1673,1638,72542,3000000000,,
356,1616,1628,15607,3000000000,,
357,1628,1616,14820,3000000000,,
358,1661,1659,10860,3000000000,,
359,1659,1661,4331,3000000000,,
360,1636,1683,62554,3000000000,,
361,1683,1636,59645,3000000000,,
362,1632,1617,70272,3000000000,,
363,1617,1632,83409,3000000000,,
364,1629,1656,14902,3000000000,,
365,1656,1629,5818,3000000000,,
366,1634,1614,8897,3000000000,,
367,1614,1634,13454,3000000000,,
368,1597,1665,136127,3000000000,,
369,1665,1597,83636,3000000000,,
370,1674,1607,4385,3000000000,,
371,1607,1674,31000,3000000000,,
372,1650,1622,6245,3000000000,,
373,1622,1650,24376,3000000000,,
374,1651,1646,201881,3000000000,,
375,1646,1651,12709,3000000000,,
376,1618,1639,4031,3000000000,,
377,1639,1618,17320,3000000000,,
378,1664,1586,37363,3000000000,,
379,1586,1664,239246,3000000000,,
380,1610,1631,98636,3000000000,,
381,1631,1610,65400,3000000000,,
382,1662,1587,10240,3000000000,,
383,1587,1662,43693,3000000000,,
384,1600,1663,13061,3000000000,,
385,1663,1600,11142,3000000000,,
386,1670,1652,32103,3000000000,,
387,1652,1670,48445,3000000000,,
388,1619,1644,197606,3000000000,,
389,1644,1619,13880,3000000000,,
390,1599,1596,32764,3000000000,,
391,1596,1599,22682,3000000000,,
392,1668,1598,75885,3000000000,,
393,1598,1668,231936,3000000000,,
394,1658,1647,10581,3000000000,,
395,1647,1658,108600,3000000000,,
396,1620,1588,61908,3000000000,,
397,1588,1620,186363,3000000000,,
398,1589,1660,809287,3000000000,,
399,1660,1589,190687,3000000000,,
400,1602,1657,234729,4000000000,,
401,1657,1602,26760,4000000000,,
402,1643,1680,10318,4000000000,,
403,1680,1643,8794,4000000000,,
404,1642,1594,58500,4000000000,,
405,1594,1642,192039,4000000000,,
406,1633,1679,65281,4000000000,,
407,1679,1633,49063,4000000000,,
408,1593,1641,708000,4000000000,,
409,1641,1593,230437,4000000000,,
410,1672,1624,8863,4000000000,,
411,1624,1672,207768,4000000000,,
412,1585,1681,58798,4000000000,,
413,1681,1585,3736,4000000000,,
414,1648,1595,10363,4000000000,,
415,1595,1648,301758,4000000000,,
416,1640,1625,11123,4000000000,,
417,1625,1640,307162,4000000000,,
418,1606,1645,10777,4000000000,,
419,1645,1606,12158,4000000000,,
420,1678,1627,7636,4000000000,,
421,1627,1678,155062,4000000000,,
422,1630,1591,78500,4000000000,,
423,1591,1630,175281,4000000000,,
424,1675,1626,31363,4000000000,,
425,1626,1675,74654,4000000000,,
426,1666,1615,40909,4000000000,,
427,1615,1666,88872,4000000000,,
428,1667,1592,9200,4000000000,,
429,1592,1667,512124,4000000000,,
430,1584,1653,534286,4000000000,,
431,1653,1584,10154,4000000000,,
432,1669,1609,56090,4000000000,,
433,1609,1669,113893,4000000000,,
434,1676,1612,8509,4000000000,,
435,1612,1676,158318,4000000000,,
436,1608,1603,20036,4000000000,,
437,1603,1608,186864,4000000000,,
438,1601,1649,126576,4000000000,,
439,1649,1601,50972,4000000000,,
440,1611,1605,513257,4000000000,,
441,1605,1611,714655,4000000000,,
442,1623,1682,17693,4000000000,,
443,1682,1623,3844,4000000000,,
444,1621,1671,16593,4000000000,,
445,1671,1621,190312,4000000000,,
446,1677,1613,17400,4000000000,,
447,1613,1677,15636,4000000000,,
448,1635,1590,90327,4000000000,,
449,1590,1635,195836,4000000000,,
450,1654,1637,9214,4000000000,,
451,1637,1654,151968,4000000000,,
452,1655,1604,134250,4000000000,,
453,1604,1655,26429,4000000000,,
454,1638,1673,99630,4000000000,,
455,1673,1638,72542,4000000000,,
456,1616,1628,15607,4000000000,,
457,1628,1616,14820,4000000000,,
458,1661,1659,10860,4000000000,,
459,1659,1661,4331,4000000000,,
460,1636,1683,62554,4000000000,,
461,1683,1636,59645,4000000000,,
462,1632,1617,70272,4000000000,,
463,1617,1632,83409,4000000000,,
464,1629,1656,14902,4000000000,,
465,1656,1629,5818,4000000000,,
466,1634,1614,8897,4000000000,,
467,1614,1634,13454,4000000000,,
468,1597,1665,136127,4000000000,,
469,1665,1597,83636,4000000000,,
470,1674,1607,4385,4000000000,,
471,1607,1674,31000,4000000000,,
472,1650,1622,6245,4000000000,,
473,1622,1650,24376,4000000000,,
474,1651,1646,201881,4000000000,,
475,1646,1651,12709,4000000000,,
476,1618,1639,4031,4000000000,,
477,1639,1618,17320,4000000000,,
478,1664,1586,37363,4000000000,,
479,1586,1664,239246,4000000000,,
480,1610,1631,98636,4000000000,,
481,1631,1610,65400,4000000000,,
482,1662,1587,10240,4000000000,,
483,1587,1662,43693,4000000000,,
484,1600,1663,13061,4000000000,,
485,1663,1600,11142,4000000000,,
486,1670,1652,32103,4000000000,,
487,1652,1670,48445,4000000000,,
488,1619,1644,197606,4000000000,,
489,1644,1619,13880,4000000000,,
490,1599,1596,32764,4000000000,,
491,1596,1599,22682,4000000000,,
492,1668,1598,75885,4000000000,,
493,1598,1668,231936,4000000000,,
494,1658,1647,10581,4000000000,,
495,1647,1658,108600,4000000000,,
496,1620,1588,61908,4000000000,,
497,1588,1620,186363,4000000000,,
498,1589,1660,809287,4000000000,,
499,1660,1589,190687,4000000000,,
500,1602,1657,234729,5000000000,,
501,1657,1602,26760,5000000000,,
502,1643,1680,10318,5000000000,,
503,1680,1643,8794,5000000000,,
504,1642,1594,58500,5000000000,,
505,1594,1642,192039,5000000000,,
506,1633,1679,65281,5000000000,,
507,1679,1633,49063,5000000000,,
508,1593,1641,708000,5000000000,,
509,1641,1593,230437,5000000000,,
510,1672,1624,8863,5000000000,,
511,1624,1672,207768,5000000000,,
512,1585,1681,58798,5000000000,,
513,1681,1585,3736,5000000000,,
514,1648,1595,10363,5000000000,,
515,1595,1648,301758,5000000000,,
516,1640,1625,11123,5000000000,,
517,1625,1640,307162,5000000000,,
518,1606,1645,10777,5000000000,,
519,1645,1606,12158,5000000000,,
520,1678,1627,7636,5000000000,,
521,1627,1678,155062,5000000000,,
522,1630,1591,78500,5000000000,,
523,1591,1630,175281,5000000000,,
524,1675,1626,31363,5000000000,,
525,1626,1675,74654,5000000000,,
526,1666,1615,40909,5000000000,,
527,1615,1666,88872,5000000000,,
528,1667,1592,9200,5000000000,,
529,1592,1667,512124,5000000000,,
530,1584,1653,534286,5000000000,,
531,1653,1584,10154,5000000000,,
532,1669,1609,56090,5000000000,,
533,1609,1669,113893,5000000000,,
534,1676,1612,8509,5000000000,,
535,1612,1676,158318,5000000000,,
536,1608,1603,20036,5000000000,,
537,1603,1608,186864,5000000000,,
538,1601,1649,126576,5000000000,,
539,1649,1601,50972,5000000000,,
540,1611,1605,513257,5000000000,,
541,1605,1611,714655,5000000000,,
542,1623,1682,17693,5000000000,,
543,1682,1623,3844,5000000000,,
544,1621,1671,16593,5000000000,,
545,1671,1621,190312,5000000000,,
546,1677,1613,17400,5000000000,,
547,1613,1677,15636,5000000000,,
548,1635,1590,90327,5000000000,,
549,1590,1635,195836,5000000000,,
550,1654,1637,9214,5000000000,,
551,1637,1654,151968,5000000000,,
552,1655,1604,134250,5000000000,,
553,1604,1655,26429,5000000000,,
554,1638,1673,99630,5000000000,,
555,1673,1638,72542,5000000000,,
556,1616,1628,15607,5000000000,,
557,1628,1616,14820,5000000000,,
558,1661,1659,10860,5000000000,,
559,1659,1661,4331,5000000000,,
560,1636,1683,62554,5000000000,,
561,1683,1636,59645,5000000000,,
562,1632,1617,70272,5000000000,,
563,1617,1632,83409,5000000000,,
564,1629,1656,14902,5000000000,,
565,1656,1629,5818,5000000000,,
566,1634,1614,8897,5000000000,,
567,1614,1634,13454,5000000000,,
568,1597,1665,136127,5000000000,,
569,1665,1597,83636,5000000000,,
570,1674,1607,4385,5000000000,,
571,1607,1674,31000,5000000000,,
572,1650,1622,6245,5000000000,,
573,1622,1650,24376,5000000000,,
574,1651,1646,201881,5000000000,,
575,1646,1651,12709,5000000000,,
576,1618,1639,4031,5000000000,,
577,1639,1618,17320,5000000000,,
578,1664,1586,37363,5000000000,,
579,1586,1664,239246,5000000000,,
580,1610,1631,98636,5000000000,,
581,1631,1610,65400,5000000000,,
582,1662,1587,10240,5000000000,,
583,1587,1662,43693,5000000000,,
584,1600,1663,13061,5000000000,,
585,1663,1600,11142,5000000000,,
586,1670,1652,32103,5000000000,,
587,1652,1670,48445,5000000000,,
588,1619,1644,197606,5000000000,,
589,1644,1619,13880,5000000000,,
590,1599,1596,32764,5000000000,,
591,1596,1599,22682,5000000000,,
592,1668,1598,75885,5000000000,,
593,1598,1668,231936,5000000000,,
594,1658,1647,10581,5000000000,,
595,1647,1658,108600,5000000000,,
596,1620,1588,61908,5000000000,,
597,1588,1620,186363,5000000000,,
598,1589,1660,809287,5000000000,,
599,1660,1589,190687,5000000000,,
600,1602,1657,234729,6000000000,,
601,1657,1602,26760,6000000000,,
602,1643,1680,10318,6000000000,,
603,1680,1643,8794,6000000000,,
604,1642,1594,58500,6000000000,,
605,1594,1642,192039,6000000000,,
606,1633,1679,65281,6000000000,,
607,1679,1633,49063,6000000000,,
608,1593,1641,708000,6000000000,,
609,1641,1593,230437,6000000000,,
610,1672,1624,8863,6000000000,,
611,1624,1672,207768,6000000000,,
612,1585,1681,58798,6000000000,,
613,1681,1585,3736,6000000000,,
614,1648,1595,10363,6000000000,,
615,1595,1648,301758,6000000000,,
616,1640,1625,11123,6000000000,,
617,1625,1640,307162,6000000000,,
618,1606,1645,10777,6000000000,,
619,1645,1606,12158,6000000000,,
620,1678,1627,7636,6000000000,,
621,1627,1678,155062,6000000000,,
622,1630,1591,78500,6000000000,,
623,1591,1630,175281,6000000000,,
624,1675,1626,31363,6000000000,,
625,1626,1675,74654,6000000000,,
626,1666,1615,40909,6000000000,,
627,1615,1666,88872,6000000000,,
628,1667,1592,9200,6000000000,,
629,1592,1667,512124,6000000000,,
630,1584,1653,534286,6000000000,,
631,1653,1584,10154,6000000000,,
632,1669,1609,56090,6000000000,,
633,1609,1669,113893,6000000000,,
634,1676,1612,8509,6000000000,,
635,1612,1676,158318,6000000000,,
636,1608,1603,20036,6000000000,,
637,1603,1608,186864,6000000000,,
638,1601,1649,126576,6000000000,,
639,1649,1601,50972,6000000000,,
640,1611,1605,513257,6000000000,,
641,1605,1611,714655,6000000000,,
642,1623,1682,17693,6000000000,,
643,1682,1623,3844,6000000000,,
644,1621,1671,16593,6000000000,,
645,1671,1621,190312,6000000000,,
646,1677,1613,17400,6000000000,,
647,1613,1677,15636,6000000000,,
648,1635,1590,90327,6000000000,,
649,1590,1635,195836,6000000000,,
650,1654,1637,9214,6000000000,,
651,1637,1654,151968,6000000000,,
652,1655,1604,134250,6000000000,,
653,1604,1655,26429,6000000000,,
654,1638,1673,99630,6000000000,,
655,1673,1638,72542,6000000000,,
656,1616,1628,15607,6000000000,,
657,1628,1616,14820,6000000000,,
658,1661,1659,10860,6000000000,,
659,1659,1661,4331,6000000000,,
660,1636,1683,62554,6000000000,,
661,1683,1636,59645,6000000000,,
662,1632,1617,70272,6000000000,,
663,1617,1632,83409,6000000000,,
664,1629,1656,14902,6000000000,,
665,1656,1629,5818,6000000000,,
666,1634,1614,8897,6000000000,,
667,1614,1634,13454,6000000000,,
668,1597,1665,136127,6000000000,,
669,1665,1597,83636,6000000000,,
670,1674,1607,4385,6000000000,,
671,1607,1674,31000,6000000000,,
672,1650,1622,6245,6000000000,,
673,1622,1650,24376,6000000000,,
674,1651,1646,201881,6000000000,,
675,1646,1651,12709,6000000000,,
676,1618,1639,4031,6000000000,,
677,1639,1618,17320,6000000000,,
678,1664,1586,37363,6000000000,,
679,1586,1664,239246,6000000000,,
680,1610,1631,98636,6000000000,,
681,1631,1610,65400,6000000000,,
682,1662,1587,10240,6000000000,,
683,1587,1662,43693,6000000000,,
684,1600,1663,13061,6000000000,,
685,1663,1600,11142,6000000000,,
686,1670,1652,32103,6000000000,,
687,1652,1670,48445,6000000000,,
688,1619,1644,197606,6000000000,,
689,1644,1619,13880,6000000000,,
690,1599,1596,32764,6000000000,,
691,1596,1599,22682,6000000000,,
692,1668,1598,75885,6000000000,,
693,1598,1668,231936,6000000000,,
694,1658,1647,10581,6000000000,,
695,1647,1658,108600,6000000000,,
696,1620,1588,61908,6000000000,,
697,1588,1620,186363,6000000000,,
698,1589,1660,809287,6000000000,,
699,1660,1589,190687,6000000000,,
700,1602,1657,234729,7000000000,,
701,1657,1602,26760,7000000000,,
702,1643,1680,10318,7000000000,,
703,1680,1643,8794,7000000000,,
704,1642,1594,58500,7000000000,,
705,1594,1642,192039,7000000000,,
706,1633,1679,65281,7000000000,,
707,1679,1633,49063,7000000000,,
708,1593,1641,708000,7000000000,,
709,1641,1593,230437,7000000000,,
710,1672,1624,8863,7000000000,,
711,1624,1672,207768,7000000000,,
712,1585,1681,58798,7000000000,,
713,1681,1585,3736,7000000000,,
714,1648,1595,10363,7000000000,,
715,1595,1648,301758,7000000000,,
716,1640,1625,11123,7000000000,,
717,1625,1640,307162,7000000000,,
718,1606,1645,10777,7000000000,,
719,1645,1606,12158,7000000000,,
720,1678,1627,7636,7000000000,,
721,1627,1678,155062,7000000000,,
722,1630,1591,78500,7000000000,,
723,1591,1630,175281,7000000000,,
724,1675,1626,31363,7000000000,,
725,1626,1675,74654,7000000000,,
726,1666,1615,40909,7000000000,,
727,1615,1666,88872,7000000000,,
728,1667,1592,9200,7000000000,,
729,1592,1667,512124,7000000000,,
730,1584,1653,534286,7000000000,,
731,1653,1584,10154,7000000000,,
732,1669,1609,56090,7000000000,,
733,1609,1669,113893,7000000000,,
734,1676,1612,8509,7000000000,,
735,1612,1676,158318,7000000000,,
736,1608,1603,20036,7000000000,,
737,1603,1608,186864,7000000000,,
738,1601,1649,126576,7000000000,,
739,1649,1601,50972,7000000000,,
740,1611,1605,513257,7000000000,,
741,1605,1611,714655,7000000000,,
742,1623,1682,17693,7000000000,,
743,1682,1623,3844,7000000000,,
744,1621,1671,16593,7000000000,,
745,1671,1621,190312,7000000000,,
746,1677,1613,17400,7000000000,,
747,1613,1677,15636,7000000000,,
748,1635,1590,90327,7000000000,,
749,1590,1635,195836,7000000000,,
750,1654,1637,9214,7000000000,,
751,1637,1654,151968,7000000000,,
752,1655,1604,134250,7000000000,,
753,1604,1655,26429,7000000000,,
754,1638,1673,99630,7000000000,,
755,1673,1638,72542,7000000000,,
756,1616,1628,15607,7000000000,,
757,1628,1616,14820,7000000000,,
758,1661,1659,10860,7000000000,,
759,1659,1661,4331,7000000000,,
760,1636,1683,62554,7000000000,,
761,1683,1636,59645,7000000000,,
762,1632,1617,70272,7000000000,,
763,1617,1632,83409,7000000000,,
764,1629,1656,14902,7000000000,,
765,1656,1629,5818,7000000000,,
766,1634,1614,8897,7000000000,,
767,1614,1634,13454,7000000000,,
768,1597,1665,136127,7000000000,,
769,1665,1597,83636,7000000000,,
770,1674,1607,4385,7000000000,,
771,1607,1674,31000,7000000000,,
772,1650,1622,6245,7000000000,,
773,1622,1650,24376,7000000000,,
774,1651,1646,201881,7000000000,,
775,1646,1651,12709,7000000000,,
776,1618,1639,4031,7000000000,,
777,1639,1618,17320,7000000000,,
778,1664,1586,37363,7000000000,,
779,1586,1664,239246,7000000000,,
780,1610,1631,98636,7000000000,,
781,1631,1610,65400,7000000000,,
782,1662,1587,10240,7000000000,,
783,1587,1662,43693,7000000000,,
784,1600,1663,13061,7000000000,,
785,1663,1600,11142,7000000000,,
786,1670,1652,32103,7000000000,,
787,1652,1670,48445,7000000000,,
788,1619,1644,197606,7000000000,,
789,1644,1619,13880,7000000000,,
790,1599,1596,32764,7000000000,,
791,1596,1599,22682,7000000000,,
792,1668,1598,75885,7000000000,,
793,1598,1668,231936,7000000000,,
