18,73,2347290,0
18,73,2347290,1
18,73,2347290,2
18,73,2347290,3
18,73,2347290,4
18,73,2347290,5
18,73,2347290,6
18,73,2347290,7
18,73,2347290,8
18,73,2347290,9
18,73,2347290,10
18,73,2347290,11
18,73,2347290,12
18,73,2347290,13
18,73,2347290,14
18,73,2347290,15
18,73,2347290,16
18,73,2347290,17
18,73,2347290,18
18,73,2347290,19
18,73,2347290,20
18,73,2347290,21
18,73,2347290,22
18,73,2347290,23
18,73,2347290,24
18,73,2347290,25
18,73,2347290,26
18,73,2347290,27
18,73,2347290,28
18,73,2347290,29
18,73,2347290,30
18,73,2347290,31
18,73,2347290,32
18,73,2347290,33
18,73,2347290,34
18,73,2347290,35
18,73,2347290,36
18,73,2347290,37
18,73,2347290,38
18,73,2347290,39
18,73,2347290,40
18,73,2347290,41
18,73,2347290,42
18,73,2347290,43
18,73,2347290,44
18,73,2347290,45
18,73,2347290,46
18,73,2347290,47
18,73,2347290,48
18,73,2347290,49
18,73,2347290,50
18,73,2347290,51
18,73,2347290,52
18,73,2347290,53
18,73,2347290,54
18,73,2347290,55
18,73,2347290,56
18,73,2347290,57
18,73,2347290,58
18,73,2347290,59
18,73,2347290,60
18,73,2347290,61
18,73,2347290,62
18,73,2347290,63
18,73,2347290,64
18,73,2347290,65
18,73,2347290,66
18,73,2347290,67
18,73,2347290,68
18,73,2347290,69
18,73,2347290,70
18,73,2347290,71
18,73,2347290,72
18,73,2347290,73
18,73,2347290,74
18,73,2347290,75
18,73,2347290,76
18,73,2347290,77
18,73,2347290,78
18,73,2347290,79
18,73,2347290,80
18,73,2347290,81
18,73,2347290,82
18,73,2347290,83
18,73,2347290,84
18,73,2347290,85
18,73,2347290,86
18,73,2347290,87
18,73,2347290,88
18,73,2347290,89
18,73,2347290,90
18,73,2347290,91
18,73,2347290,92
18,73,2347290,93
18,73,2347290,94
18,73,2347290,95
18,73,2347290,96
18,73,2347290,97
18,73,2347290,98
18,73,2347290,99
18,73,2347290,100
18,73,2347290,101
18,73,2347290,102
18,73,2347290,103
18,73,2347290,104
18,73,2347290,105
18,73,2347290,106
18,73,2347290,107
18,73,2347290,108
18,73,2347290,109
18,73,2347290,110
18,73,2347290,111
18,73,2347290,112
18,73,2347290,113
18,73,2347290,114
18,73,2347290,115
18,73,2347290,116
18,73,2347290,117
18,73,2347290,118
18,73,2347290,119
18,73,2347290,120
18,73,2347290,121
18,73,2347290,122
18,73,2347290,123
18,73,2347290,124
18,73,2347290,125
18,73,2347290,126
18,73,2347290,127
18,73,2347290,128
18,73,2347290,129
18,73,2347290,130
18,73,2347290,131
18,73,2347290,132
18,73,2347290,133
18,73,2347290,134
18,73,2347290,135
18,73,2347290,136
18,73,2347290,137
18,73,2347290,138
18,73,2347290,139
18,73,2347290,140
18,73,2347290,141
18,73,2347290,142
18,73,2347290,143
18,73,2347290,144
18,73,2347290,145
18,73,2347290,146
18,73,2347290,147
18,73,2347290,148
18,73,2347290,149
18,73,2347290,150
18,73,2347290,151
18,73,2347290,152
18,73,2347290,153
18,73,2347290,154
18,73,2347290,155
18,73,2347290,156
18,73,2347290,157
18,73,2347290,158
18,73,2347290,159
18,73,2347290,160
18,73,2347290,161
18,73,2347290,162
18,73,2347290,163
18,73,2347290,164
18,73,2347290,165
18,73,2347290,166
18,73,2347290,167
18,73,2347290,168
18,73,2347290,169
18,73,2347290,170
18,73,2347290,171
18,73,2347290,172
18,73,2347290,173
18,73,2347290,174
18,73,2347290,175
18,73,2347290,176
18,73,2347290,177
18,73,2347290,178
18,73,2347290,179
18,73,2347290,180
18,73,2347290,181
18,73,2347290,182
18,73,2347290,183
18,73,2347290,184
18,73,2347290,185
18,73,2347290,186
18,73,2347290,187
18,73,2347290,188
18,73,2347290,189
18,73,2347290,190
18,73,2347290,191
18,73,2347290,192
18,73,2347290,193
18,73,2347290,194
18,73,2347290,195
18,73,2347290,196
18,73,2347290,197
18,73,2347290,198
18,73,2347290,199
73,18,267600,0
73,18,267600,1
73,18,267600,2
73,18,267600,3
73,18,267600,4
73,18,267600,5
73,18,267600,6
73,18,267600,7
73,18,267600,8
73,18,267600,9
73,18,267600,10
73,18,267600,11
73,18,267600,12
73,18,267600,13
73,18,267600,14
73,18,267600,15
73,18,267600,16
73,18,267600,17
73,18,267600,18
73,18,267600,19
73,18,267600,20
73,18,267600,21
73,18,267600,22
73,18,267600,23
73,18,267600,24
73,18,267600,25
73,18,267600,26
73,18,267600,27
73,18,267600,28
73,18,267600,29
73,18,267600,30
73,18,267600,31
73,18,267600,32
73,18,267600,33
73,18,267600,34
73,18,267600,35
73,18,267600,36
73,18,267600,37
73,18,267600,38
73,18,267600,39
73,18,267600,40
73,18,267600,41
73,18,267600,42
73,18,267600,43
73,18,267600,44
73,18,267600,45
73,18,267600,46
73,18,267600,47
