0,26,39822,0
0,26,39822,1
0,26,39822,2
0,26,39822,3
0,26,39822,4
0,26,39822,5
0,26,39822,6
0,26,39822,7
0,26,39822,8
0,26,39822,9
0,26,39822,10
0,26,39822,11
0,26,39822,12
0,26,39822,13
0,26,39822,14
0,26,39822,15
0,26,39822,16
0,26,39822,17
0,26,39822,18
0,26,39822,19
0,26,39822,20
0,26,39822,21
0,26,39822,22
0,26,39822,23
0,26,39822,24
0,26,39822,25
0,26,39822,26
0,26,39822,27
0,26,39822,28
0,26,39822,29
0,26,39822,30
0,26,39822,31
0,26,39822,32
0,26,39822,33
0,26,39822,34
0,26,39822,35
0,26,39822,36
0,26,39822,37
0,26,39822,38
0,26,39822,39
0,26,39822,40
0,26,39822,41
0,26,39822,42
0,26,39822,43
0,26,39822,44
0,26,39822,45
0,26,39822,46
0,26,39822,47
0,26,39822,48
0,26,39822,49
0,26,39822,50
0,26,39822,51
0,26,39822,52
0,26,39822,53
0,26,39822,54
0,26,39822,55
0,26,39822,56
0,26,39822,57
0,26,39822,58
0,26,39822,59
0,26,39822,60
0,26,39822,61
0,26,39822,62
0,26,39822,63
0,26,39822,64
0,26,39822,65
0,26,39822,66
0,26,39822,67
0,26,39822,68
0,26,39822,69
0,26,39822,70
0,26,39822,71
0,26,39822,72
0,26,39822,73
0,26,39822,74
0,26,39822,75
0,26,39822,76
0,26,39822,77
0,26,39822,78
0,26,39822,79
0,26,39822,80
0,26,39822,81
0,26,39822,82
0,26,39822,83
0,26,39822,84
0,26,39822,85
0,26,39822,86
0,26,39822,87
0,26,39822,88
0,26,39822,89
0,26,39822,90
0,26,39822,91
0,26,39822,92
0,26,39822,93
0,26,39822,94
0,26,39822,95
0,26,39822,96
0,26,39822,97
0,26,39822,98
0,26,39822,99
0,26,39822,100
0,26,39822,101
0,26,39822,102
0,26,39822,103
0,26,39822,104
0,26,39822,105
0,26,39822,106
0,26,39822,107
0,26,39822,108
0,26,39822,109
0,26,39822,110
0,26,39822,111
0,26,39822,112
0,26,39822,113
0,26,39822,114
0,26,39822,115
