18,17,6834,0
18,17,6834,1
18,17,6834,2
18,3,501633,0
18,3,501633,1
18,3,501633,2
18,5,182097,0
18,5,182097,1
18,5,182097,2
18,9,167802,0
18,9,167802,1
18,9,167802,2
18,21,20874,0
18,21,20874,1
18,21,20874,2
18,12,33186,0
18,12,33186,1
18,12,33186,2
18,14,12879,0
18,14,12879,1
18,14,12879,2
18,39,9729,0
18,39,9729,1
18,39,9729,2
18,20,88524,0
18,20,88524,1
18,20,88524,2
18,27,23403,0
18,27,23403,1
18,27,23403,2
18,29,9780,0
18,29,9780,1
18,29,9780,2
20,5,159726,0
20,5,159726,1
20,5,159726,2
20,9,74790,0
20,9,74790,1
20,9,74790,2
27,0,66084,0
27,0,66084,1
27,0,66084,2
27,26,46239,0
27,26,46239,1
27,26,46239,2
27,1,103860,0
27,1,103860,1
27,1,103860,2
27,19,56454,0
27,19,56454,1
27,19,56454,2
27,17,45204,0
27,17,45204,1
27,17,45204,2
27,3,11127,0
27,3,11127,1
27,3,11127,2
27,5,437205,0
27,5,437205,1
27,5,437205,2
27,8,5103,0
27,8,5103,1
27,8,5103,2
27,9,825660,0
27,9,825660,1
27,9,825660,2
27,21,621480,0
27,21,621480,1
27,21,621480,2
27,12,7461,0
27,12,7461,1
27,12,7461,2
27,14,322902,0
27,14,322902,1
27,14,322902,2
27,39,129792,0
27,39,129792,1
27,39,129792,2
27,18,8511,0
27,18,8511,1
27,18,8511,2
27,20,332313,0
27,20,332313,1
27,20,332313,2
27,29,6696,0
27,29,6696,1
27,29,6696,2
29,5,67260,0
29,5,67260,1
29,5,67260,2
29,9,38700,0
29,9,38700,1
29,9,38700,2
29,20,24915,0
29,20,24915,1
29,20,24915,2
