18,73,234729,0
18,73,234729,1
18,73,234729,2
18,73,234729,3
18,73,234729,4
18,73,234729,5
18,73,234729,6
18,73,234729,7
18,73,234729,8
18,73,234729,9
18,73,234729,10
18,73,234729,11
18,73,234729,12
18,73,234729,13
18,73,234729,14
18,73,234729,15
18,73,234729,16
18,73,234729,17
18,73,234729,18
18,73,234729,19
18,73,234729,20
18,73,234729,21
18,73,234729,22
18,73,234729,23
18,73,234729,24
18,73,234729,25
18,73,234729,26
18,73,234729,27
18,73,234729,28
18,73,234729,29
18,73,234729,30
18,73,234729,31
18,73,234729,32
18,73,234729,33
18,73,234729,34
18,73,234729,35
18,73,234729,36
18,73,234729,37
18,73,234729,38
18,73,234729,39
18,73,234729,40
18,73,234729,41
18,73,234729,42
18,73,234729,43
18,73,234729,44
18,73,234729,45
18,73,234729,46
18,73,234729,47
18,73,234729,48
18,73,234729,49
18,73,234729,50
18,73,234729,51
18,73,234729,52
18,73,234729,53
18,73,234729,54
18,73,234729,55
18,73,234729,56
18,73,234729,57
18,73,234729,58
18,73,234729,59
18,73,234729,60
18,73,234729,61
18,73,234729,62
18,73,234729,63
18,73,234729,64
18,73,234729,65
18,73,234729,66
18,73,234729,67
18,73,234729,68
18,73,234729,69
18,73,234729,70
18,73,234729,71
18,73,234729,72
18,73,234729,73
18,73,234729,74
18,73,234729,75
18,73,234729,76
18,73,234729,77
18,73,234729,78
18,73,234729,79
18,73,234729,80
18,73,234729,81
18,73,234729,82
18,73,234729,83
18,73,234729,84
18,73,234729,85
18,73,234729,86
18,73,234729,87
18,73,234729,88
18,73,234729,89
18,73,234729,90
18,73,234729,91
18,73,234729,92
18,73,234729,93
18,73,234729,94
18,73,234729,95
18,73,234729,96
18,73,234729,97
18,73,234729,98
18,73,234729,99
18,73,234729,100
18,73,234729,101
18,73,234729,102
18,73,234729,103
18,73,234729,104
18,73,234729,105
18,73,234729,106
18,73,234729,107
18,73,234729,108
18,73,234729,109
18,73,234729,110
18,73,234729,111
18,73,234729,112
18,73,234729,113
18,73,234729,114
18,73,234729,115
18,73,234729,116
18,73,234729,117
18,73,234729,118
18,73,234729,119
18,73,234729,120
18,73,234729,121
18,73,234729,122
18,73,234729,123
18,73,234729,124
18,73,234729,125
18,73,234729,126
18,73,234729,127
18,73,234729,128
18,73,234729,129
18,73,234729,130
18,73,234729,131
18,73,234729,132
18,73,234729,133
18,73,234729,134
18,73,234729,135
18,73,234729,136
18,73,234729,137
18,73,234729,138
18,73,234729,139
18,73,234729,140
18,73,234729,141
18,73,234729,142
18,73,234729,143
18,73,234729,144
18,73,234729,145
18,73,234729,146
18,73,234729,147
18,73,234729,148
18,73,234729,149
18,73,234729,150
18,73,234729,151
18,73,234729,152
18,73,234729,153
18,73,234729,154
18,73,234729,155
18,73,234729,156
18,73,234729,157
18,73,234729,158
18,73,234729,159
18,73,234729,160
18,73,234729,161
18,73,234729,162
