0,26,13274,0
0,26,13274,1
0,26,13274,2
0,26,13274,3
0,26,13274,4
0,26,13274,5
0,26,13274,6
0,26,13274,7
0,26,13274,8
0,26,13274,9
0,26,13274,10
0,26,13274,11
0,26,13274,12
0,26,13274,13
0,26,13274,14
0,26,13274,15
0,26,13274,16
0,26,13274,17
0,26,13274,18
0,26,13274,19
0,26,13274,20
0,26,13274,21
0,26,13274,22
0,26,13274,23
0,26,13274,24
0,26,13274,25
0,26,13274,26
0,26,13274,27
0,26,13274,28
0,26,13274,29
0,26,13274,30
0,26,13274,31
0,26,13274,32
0,26,13274,33
0,26,13274,34
0,26,13274,35
0,26,13274,36
0,26,13274,37
0,26,13274,38
0,26,13274,39
0,26,13274,40
0,26,13274,41
0,26,13274,42
0,26,13274,43
0,26,13274,44
0,26,13274,45
0,26,13274,46
0,26,13274,47
0,26,13274,48
0,26,13274,49
0,26,13274,50
0,26,13274,51
0,26,13274,52
0,26,13274,53
0,26,13274,54
0,26,13274,55
0,26,13274,56
0,26,13274,57
0,26,13274,58
0,26,13274,59
0,26,13274,60
0,26,13274,61
0,26,13274,62
0,26,13274,63
0,26,13274,64
0,26,13274,65
0,26,13274,66
0,26,13274,67
0,26,13274,68
0,26,13274,69
0,26,13274,70
0,26,13274,71
0,26,13274,72
0,26,13274,73
0,26,13274,74
0,26,13274,75
0,26,13274,76
0,26,13274,77
0,26,13274,78
0,26,13274,79
0,26,13274,80
0,26,13274,81
0,26,13274,82
0,26,13274,83
0,26,13274,84
0,26,13274,85
0,26,13274,86
0,26,13274,87
0,26,13274,88
0,26,13274,89
0,26,13274,90
0,26,13274,91
0,26,13274,92
0,26,13274,93
0,26,13274,94
0,26,13274,95
0,26,13274,96
0,26,13274,97
0,26,13274,98
0,26,13274,99
0,26,13274,100
0,26,13274,101
0,26,13274,102
0,26,13274,103
0,26,13274,104
0,26,13274,105
0,26,13274,106
0,26,13274,107
0,26,13274,108
0,26,13274,109
0,26,13274,110
0,26,13274,111
0,26,13274,112
0,26,13274,113
0,26,13274,114
0,26,13274,115
0,26,13274,116
0,26,13274,117
0,26,13274,118
0,26,13274,119
0,26,13274,120
0,26,13274,121
0,26,13274,122
0,26,13274,123
0,26,13274,124
0,26,13274,125
0,26,13274,126
0,26,13274,127
0,26,13274,128
0,26,13274,129
0,26,13274,130
0,26,13274,131
0,26,13274,132
